timestamp,rssi,noise_floor,agc_gain,fft_gain,subcarrier_0,subcarrier_1,subcarrier_2,subcarrier_3,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_7,subcarrier_8,subcarrier_9,subcarrier_10,subcarrier_11,subcarrier_12,subcarrier_13,subcarrier_14,subcarrier_15,subcarrier_16,subcarrier_17,subcarrier_18,subcarrier_19,subcarrier_20,subcarrier_21,subcarrier_22,subcarrier_23,subcarrier_24,subcarrier_25,subcarrier_26,subcarrier_27,subcarrier_28,subcarrier_29,subcarrier_30,subcarrier_31,subcarrier_32,subcarrier_33,subcarrier_34,subcarrier_35,subcarrier_36,subcarrier_37,subcarrier_38,subcarrier_39,subcarrier_40,subcarrier_41,subcarrier_42,subcarrier_43,subcarrier_44,subcarrier_45,subcarrier_46,subcarrier_47,subcarrier_48,subcarrier_49,subcarrier_50,subcarrier_51
0,-47,-96,25,6,106.8316421508789,100.44898986816406,98.35140991210938,94.79451751708984,88.5268325805664,85.14693450927734,80.43009185791016,76.83749389648438,72.67048645019531,70.1783447265625,69.46221923828125,67.08203887939453,63.976558685302734,61.46543884277344,60.16643524169922,57.9741325378418,56.29387283325195,54.34151077270508,54.451812744140625,54.451812744140625,53.600372314453125,54.33230972290039,53.46026611328125,54.08327102661133,54.33230972290039,51.62363815307617,46.87216567993164,44.384681701660156,41.48493576049805,37.0,34.1760139465332,31.38471031188965,27.73084831237793,23.706539154052734,23.021728515625,19.209373474121094,19.209373474121094,17.492855072021484,15.524174690246582,16.0,16.76305389404297,18.867961883544922,21.21320343017578,23.323806762695312,25.495098114013672,29.832868576049805,32.140316009521484,38.0,39.623226165771484,42.05948257446289,45.18849563598633,46.615447998046875
0,-47,-96,25,5,100.66280364990234,97.51409912109375,95.8018798828125,90.70832061767578,89.02246856689453,79.8122787475586,78.16009521484375,74.0,71.16881561279297,67.62396240234375,66.70832061767578,63.95310592651367,64.0078125,60.539241790771484,58.52349853515625,55.0,53.413482666015625,53.15073013305664,52.32590103149414,53.075416564941406,51.62363815307617,50.990196228027344,49.57822036743164,52.49761962890625,50.32891845703125,50.91168975830078,44.59820556640625,41.86884307861328,38.41874694824219,36.400550842285156,32.75667953491211,30.4138126373291,27.73084831237793,25.079872131347656,22.803508758544922,20.2237491607666,19.0,17.11724281311035,17.0880069732666,16.401220321655273,18.867961883544922,18.027755737304688,20.099750518798828,24.0,26.68332862854004,29.154760360717773,32.649654388427734,37.013511657714844,39.59798049926758,41.617305755615234,43.46262741088867,44.92215347290039
0,-47,-96,24,10,110.07270050048828,109.1650161743164,101.07917785644531,100.22474670410156,93.03762817382812,88.54942321777344,85.58621215820312,80.77747344970703,78.23043060302734,74.63243103027344,72.42237091064453,69.02897644042969,67.26811981201172,63.65532302856445,60.8276252746582,58.41232681274414,58.41232681274414,54.64430618286133,55.07267761230469,56.35601043701172,55.07267761230469,58.13776779174805,55.46169662475586,55.46169662475586,55.94640350341797,53.33854293823242,48.25971221923828,45.0,43.416587829589844,39.69886779785156,35.38361358642578,32.526912689208984,29.068883895874023,26.62705421447754,24.698177337646484,21.470911026000977,19.235383987426758,18.0,16.492422103881836,17.464248657226562,18.439088821411133,20.615528106689453,23.409399032592773,23.0867919921875,29.0,31.14482307434082,36.400550842285156,41.62931823730469,43.5660400390625,47.01063537597656,49.67897033691406,49.92995071411133
0,-47,-96,24,10,102.59142303466797,102.1077880859375,101.71037292480469,99.84988403320312,95.63471984863281,92.26592254638672,88.09085845947266,82.0,79.0,77.02597045898438,74.06078338623047,71.34423828125,67.47592163085938,65.92420196533203,61.0,62.64183807373047,58.18934631347656,58.872745513916016,57.775428771972656,57.706153869628906,57.245086669921875,57.80138397216797,59.4810905456543,59.4810905456543,57.775428771972656,54.625999450683594,49.648765563964844,46.840152740478516,44.14748001098633,41.0,36.49657440185547,34.13209533691406,31.016124725341797,27.0,26.0,19.10497283935547,19.92485809326172,17.492855072021484,19.10497283935547,17.492855072021484,19.416488647460938,21.0,23.76972770690918,24.166091918945312,29.4108829498291,31.827661514282227,35.0,39.824615478515625,43.32435989379883,45.54119110107422,50.03998565673828,50.35871505737305
0,-47,-96,24,9,103.12128448486328,96.79875946044922,95.63471984863281,93.30059051513672,88.39117431640625,81.70679473876953,77.077880859375,72.91776275634766,71.5541763305664,68.47627258300781,66.8879623413086,64.637451171875,62.20128631591797,59.81638717651367,57.384666442871094,54.488529205322266,53.075416564941406,52.49761962890625,52.63079071044922,52.430908203125,51.61395263671875,52.430908203125,52.430908203125,51.865211486816406,51.400390625,49.20365905761719,46.75468063354492,41.72529220581055,38.18376541137695,36.12478256225586,32.80244064331055,29.20616340637207,26.925823211669922,22.360679626464844,20.880613327026367,19.646883010864258,17.262676239013672,16.0,16.492422103881836,15.264337539672852,17.69180679321289,18.867961883544922,20.880613327026367,23.021728515625,27.018512725830078,29.614185333251953,32.31098937988281,36.2353401184082,39.824615478515625,43.13930892944336,44.65422821044922,45.617977142333984
0,-47,-96,23,13,105.8914566040039,100.89598846435547,97.6166000366211,94.64142608642578,89.20201873779297,82.4196548461914,78.77182006835938,75.47184753417969,72.20111083984375,68.88395690917969,68.87670135498047,64.62197875976562,63.5688591003418,61.400325775146484,58.94064712524414,58.051700592041016,54.7448616027832,54.230987548828125,56.080299377441406,55.081756591796875,54.0,54.0,52.009613037109375,54.00925827026367,54.0,50.03998565673828,47.095645904541016,43.416587829589844,40.79215621948242,35.693138122558594,33.52610778808594,29.73213768005371,26.4007568359375,23.25940704345703,22.825424194335938,19.416488647460938,18.384777069091797,15.81138801574707,14.560219764709473,16.0,15.29705810546875,18.788293838500977,22.627416610717773,24.20743751525879,26.419689178466797,29.73213768005371,33.734256744384766,38.05259704589844,41.01219177246094,43.5660400390625,44.92215347290039,48.30113983154297
0,-47,-96,24,9,105.84894561767578,103.24727630615234,97.40636444091797,95.85926818847656,89.1964111328125,84.75848388671875,80.36167907714844,77.6208724975586,73.00685119628906,71.19690704345703,69.23149871826172,65.4904556274414,66.27216339111328,64.1248779296875,62.00806427001953,57.0,57.03507614135742,55.226806640625,53.600372314453125,53.75872039794922,51.788028717041016,52.17279052734375,50.990196228027344,54.34151077270508,54.58937454223633,51.4781494140625,47.16990661621094,42.0,41.0,37.013511657714844,35.35533905029297,30.4138126373291,27.459060668945312,24.73863410949707,23.409399032592773,21.470911026000977,20.808652877807617,19.10497283935547,16.124515533447266,16.492422103881836,17.029386520385742,19.92485809326172,21.095022201538086,23.34523582458496,25.612497329711914,30.4138126373291,33.52610778808594,36.49657440185547,40.112342834472656,43.416587829589844,46.3249397277832,45.694637298583984
0,-47,-96,24,9,106.23088073730469,102.69371795654297,97.73944854736328,96.79875946044922,86.97700500488281,81.93289947509766,79.4040298461914,76.65507507324219,73.49829864501953,69.23149871826172,68.06614685058594,65.37583923339844,64.1248779296875,59.00847244262695,58.0,56.22277069091797,55.226806640625,51.4781494140625,53.36665725708008,55.081756591796875,53.600372314453125,55.36244201660156,52.63079071044922,55.081756591796875,53.15073013305664,50.990196228027344,47.381431579589844,44.10215377807617,41.01219177246094,37.0,33.0151481628418,30.066593170166016,28.160255432128906,23.53720474243164,23.76972770690918,18.384777069091797,18.867961883544922,18.384777069091797,16.6433162689209,16.76305389404297,19.0,19.646883010864258,20.248456954956055,25.612497329711914,26.90724754333496,29.681644439697266,34.01470184326172,38.07886505126953,40.199501037597656,43.0,46.52956008911133,48.08325958251953
0,-47,-96,24,9,104.06248474121094,104.75209045410156,100.08995819091797,100.6578369140625,91.78779602050781,88.0227279663086,85.08818817138672,79.62411499023438,76.47875213623047,72.20111083984375,73.06161499023438,69.89277648925781,67.20118713378906,61.717098236083984,61.717098236083984,58.728187561035156,58.051700592041016,56.85068130493164,54.4058837890625,56.859474182128906,54.918121337890625,57.688819885253906,56.30275344848633,56.603885650634766,55.217750549316406,53.600372314453125,47.6340217590332,43.931766510009766,43.13930892944336,38.897300720214844,36.2353401184082,31.400636672973633,30.528675079345703,26.419689178466797,22.825424194335938,21.931713104248047,19.235383987426758,19.0,16.278820037841797,15.231546401977539,18.384777069091797,19.416488647460938,22.135944366455078,24.331050872802734,29.017236709594727,30.805843353271484,35.46829605102539,38.01315689086914,39.408119201660156,44.59820556640625,46.40043258666992,47.423622131347656
0,-47,-96,24,9,108.2450942993164,101.86265563964844,99.00505065917969,96.93812561035156,88.45903015136719,83.4505844116211,79.98124694824219,75.07329559326172,72.62230682373047,70.0,68.00735473632812,67.95587158203125,62.7694206237793,60.41522979736328,58.600341796875,57.93962478637695,52.81098556518555,54.120235443115234,53.36665725708008,54.34151077270508,52.39274597167969,54.918121337890625,50.990196228027344,54.918121337890625,51.195701599121094,48.764739990234375,46.81879806518555,44.0113639831543,41.231056213378906,36.67424011230469,34.0,31.064449310302734,27.20294189453125,25.612497329711914,22.627416610717773,18.384777069091797,17.492855072021484,17.464248657226562,16.0,17.262676239013672,18.357559204101562,19.209373474121094,22.671567916870117,25.553865432739258,28.460498809814453,30.265491485595703,33.0,39.458839416503906,41.48493576049805,41.231056213378906,46.3249397277832,46.097721099853516
